CODGEO;POPU;MEDECINS
41274;143,0;0,00
41275;1324,0;5,00
41276;2611,0;3,00
41277;126,0;0,00
41278;294,0;0,00
41279;409,0;0,00
41280;2723,0;8,00
41281;469,0;2,00
41282;489,0;0,00
41283;279,0;0,00
41284;68,0;0,00
41285;406,0;0,00
41286;149,0;0,00
41287;539,0;0,00
41288;786,0;0,00
41289;359,0;0,00
41290;228,0;0,00
41291;329,0;0,00
41292;181,0;0,00
41293;253,0;0,00
41294;1178,0;2,00
41295;7214,0;21,00
41296;1494,0;2,00
41297;612,0;0,00
42001;398,0;0,00
42002;147,0;0,00
42003;1808,0;3,00
42004;290,0;0,00
42005;9732,0;68,00
42006;409,0;0,00
42007;197,0;0,00
42008;102,0;0,00
42009;525,0;0,00
42010;1490,0;1,00
42011;2864,0;11,00
42012;620,0;0,00
42013;1923,0;4,00
42014;256,0;0,00
42015;1550,0;3,00
42016;437,0;0,00
42017;440,0;0,00
42018;395,0;0,00
42019;3197,0;23,00
42020;1094,0;1,00
42021;1164,0;0,00
42022;3634,0;12,00
42023;2984,0;18,00
42025;221,0;0,00
42026;1744,0;6,00
42027;405,0;0,00
42028;347,0;0,00
42029;1546,0;3,00
42030;482,0;0,00
42031;341,0;0,00
42032;1607,0;0,00
42033;710,0;0,00
42034;113,0;0,00
42035;189,0;0,00
42036;498,0;0,00
42037;540,0;0,00
42038;682,0;0,00
42039;407,0;0,00
42040;51,0;0,00
42041;494,0;0,00
42042;972,0;0,00
42043;1570,0;3,00
42044;12496,0;43,00
42045;55,0;0,00
42046;1722,0;8,00
42047;298,0;0,00
42048;1437,0;0,00
42049;606,0;1,00
42050;142,0;0,00
42051;552,0;0,00
42052;3717,0;31,00
42053;1499,0;0,00
42054;319,0;0,00
42055;124,0;0,00
42056;2835,0;7,00
42058;258,0;0,00
42059;5124,0;25,00
42060;487,0;0,00
42061;490,0;1,00
42062;1060,0;1,00
42063;379,0;0,00
42064;782,0;0,00
42065;1370,0;0,00
42066;563,0;0,00
42067;302,0;0,00
42068;434,0;0,00
42069;2796,0;11,00
42070;888,0;0,00
42071;6871,0;23,00
42072;75,0;0,00
42073;668,0;0,00
42074;1105,0;2,00
42075;1188,0;0,00
42076;933,0;2,00
42077;297,0;0,00
42078;299,0;0,00
42079;670,0;1,00
42081;1496,0;1,00
42082;164,0;0,00
42083;468,0;0,00
42084;163,0;1,00
42085;839,0;0,00
42086;554,0;0,00
42087;1160,0;0,00
42088;669,0;0,00
42089;667,0;0,00
42090;496,0;0,00
42091;683,0;0,00
42092;2667,0;15,00
42093;1371,0;0,00
42094;7922,0;56,00
42095;16993,0;108,00
42096;658,0;0,00
42097;4354,0;15,00
42098;627,0;0,00
42099;3861,0;11,00
42100;283,0;0,00
42101;147,0;0,00
42102;867,0;0,00
42103;5067,0;16,00
42104;790,0;0,00
42105;127,0;0,00
42106;285,0;0,00
42107;319,0;0,00
42108;968,0;0,00
42109;119,0;0,00
42110;4761,0;16,00
42112;414,0;0,00
42113;223,0;0,00
42114;81,0;0,00
42115;1205,0;3,00
42116;240,0;0,00
42117;97,0;0,00
42118;714,0;0,00
42119;398,0;0,00
42120;1598,0;7,00
42121;155,0;0,00
42122;1660,0;1,00
42123;4575,0;12,00
42124;321,0;0,00
42125;145,0;0,00
42126;1200,0;0,00
42127;7603,0;13,00
42128;417,0;0,00
42129;1705,0;8,00
42130;491,0;0,00
42131;345,0;0,00
42132;560,0;0,00
42133;667,0;0,00
42134;1286,0;0,00
42135;490,0;0,00
42136;760,0;0,00
42137;723,0;0,00
42138;650,0;0,00
42139;1393,0;4,00
42140;409,0;0,00
42141;557,0;0,00
42142;309,0;0,00
42143;406,0;0,00
42145;1165,0;3,00
42146;64,0;0,00
42147;15324,0;92,00
42148;461,0;0,00
42149;4852,0;46,00
42150;1173,0;1,00
42151;412,0;0,00
42152;543,0;0,00
42153;522,0;0,00
42154;477,0;0,00
42155;923,0;0,00
42156;1275,0;4,00
42157;790,0;0,00
42158;190,0;0,00
42159;1647,0;9,00
42160;162,0;0,00
42161;544,0;0,00
42162;1112,0;0,00
42163;1061,0;4,00
42164;76,0;0,00
42165;2972,0;10,00
42166;633,0;0,00
42167;346,0;0,00
42168;3511,0;13,00
42169;1390,0;0,00
42170;2191,0;2,00
42171;277,0;0,00
42172;939,0;0,00
42173;372,0;0,00
42174;926,0;0,00
42175;1174,0;0,00
42176;1859,0;5,00
42177;2544,0;10,00
42178;714,0;0,00
42179;857,0;0,00
42180;1080,0;0,00
42181;1614,0;6,00
42182;2877,0;8,00
42183;7973,0;20,00
42184;10775,0;27,00
42185;526,0;0,00
42186;14709,0;74,00
42187;36147,0;240,00
42188;269,0;0,00
42189;10316,0;37,00
42191;884,0;0,00
42192;448,0;0,00
42193;1349,0;5,00
42194;205,0;0,00
42195;953,0;6,00
42196;112,0;1,00
42197;1108,0;0,00
42198;926,0;4,00
42199;1909,0;3,00
42200;1253,0;2,00
42201;607,0;0,00
42202;680,0;0,00
42203;374,0;0,00
42204;1583,0;15,00
42205;733,0;1,00
42206;1525,0;0,00
42207;35419,0;141,00
42208;1839,0;4,00
42209;418,0;0,00
42210;438,0;0,00
42211;2306,0;4,00
42212;806,0;0,00
42213;353,0;0,00
42214;927,0;0,00
42215;1295,0;2,00
42216;612,0;0,00
42217;414,0;0,00
42218;170049,0;824,00
42219;981,0;0,00
42220;547,0;0,00
42221;510,0;0,00
42222;5580,0;26,00
42223;5775,0;24,00
42224;2907,0;11,00
42225;3763,0;7,00
42226;349,0;0,00
42227;412,0;0,00
42228;1298,0;0,00
42229;234,0;0,00
42230;1670,0;10,00
42231;1154,0;6,00
42232;591,0;1,00
42233;912,0;0,00
42234;3570,0;11,00
42235;326,0;0,00
42236;562,0;0,00
42237;6436,0;17,00
42238;342,0;1,00
42239;1125,0;0,00
42240;842,0;0,00
42241;555,0;0,00
42242;1929,0;0,00
42243;273,0;0,00
42245;367,0;0,00
42246;1252,0;4,00
42247;301,0;0,00
42248;1166,0;8,00
42249;1602,0;5,00
42251;604,0;0,00
42252;247,0;0,00
42253;1158,0;1,00
42254;792,0;0,00
42255;283,0;0,00
42256;4295,0;11,00
42257;892,0;5,00
42259;3706,0;8,00
42260;974,0;2,00
42261;927,0;6,00
42262;1743,0;4,00
42264;976,0;0,00
42265;789,0;0,00
42266;644,0;0,00
42267;1668,0;1,00
42268;308,0;0,00
42269;146,0;0,00
42270;1331,0;0,00
42271;4151,0;8,00
42272;1653,0;5,00
42273;370,0;0,00
42274;248,0;0,00
42275;6158,0;65,00
42276;453,0;0,00
42277;318,0;0,00
42278;141,0;0,00
42279;14135,0;54,00
42280;377,0;0,00
42281;155,0;0,00
42282;288,0;0,00
42283;1187,0;0,00
42284;1533,0;1,00
42285;3676,0;14,00
42286;940,0;0,00
42287;1131,0;2,00
42288;711,0;0,00
42289;1845,0;9,00
42290;587,0;0,00
42291;191,0;0,00
42293;1137,0;3,00
42294;878,0;1,00
42295;491,0;1,00
42296;540,0;0,00
42297;594,0;0,00
42298;393,0;1,00
42299;3270,0;14,00
42300;659,0;0,00
42301;676,0;5,00
42302;7799,0;16,00
42303;316,0;0,00
42304;5792,0;13,00
42305;6477,0;31,00
42306;449,0;0,00
42307;810,0;0,00
42308;784,0;0,00
42310;175,0;0,00
42311;1395,0;0,00
42312;565,0;0,00
42313;641,0;0,00
42314;282,0;0,00
42315;378,0;1,00
42316;8702,0;20,00
42317;135,0;0,00
42318;1484,0;5,00
42319;668,0;0,00
42320;683,0;0,00
42321;130,0;0,00
42322;956,0;0,00
42323;8563,0;39,00
42324;991,0;0,00
42325;334,0;0,00
42326;826,0;0,00
42327;688,0;0,00
42328;648,0;0,00
42329;358,0;0,00
42330;7785,0;23,00
42331;977,0;0,00
42332;4666,0;10,00
42333;575,0;0,00
42334;1338,0;4,00
42335;431,0;0,00
42336;602,0;0,00
42337;243,0;0,00
42338;1416,0;2,00
42339;244,0;0,00
43001;190,0;0,00
43002;1577,0;11,00
43003;977,0;5,00
43004;120,0;0,00
43005;171,0;0,00
43006;159,0;0,00
43007;616,0;0,00
43008;131,0;0,00
43009;23,0;0,00
43010;1214,0;0,00
43011;182,0;0,00
43012;5675,0;13,00
43013;335,0;0,00
43014;80,0;0,00
43015;61,0;0,00
43016;905,0;3,00
43017;265,0;0,00
43018;1303,0;7,00
43019;73,0;0,00
43020;4232,0;11,00
43021;948,0;1,00
43022;267,0;0,00
43023;215,0;0,00
43024;802,0;0,00
43025;2762,0;4,00
43026;472,0;0,00
43027;58,0;0,00
43028;411,0;0,00
43029;130,0;0,00
43030;310,0;0,00
43031;152,0;0,00
43032;1609,0;5,00
43033;624,0;2,00
43034;300,0;0,00
43035;81,0;0,00
43036;425,0;0,00
43037;250,0;0,00
43038;1007,0;3,00
43039;597,0;0,00
43040;6637,0;65,00
43041;4288,0;23,00
43042;712,0;1,00
43043;471,0;0,00
43044;197,0;0,00
43045;400,0;0,00
43046;2663,0;8,00
43047;268,0;0,00
43048;725,0;6,00
43049;478,0;0,00
43050;91,0;0,00
43051;2649,0;11,00
43052;236,0;0,00
43053;200,0;0,00
43054;201,0;0,00
43055;162,0;0,00
43056;436,0;0,00
43057;55,0;0,00
43058;914,0;0,00
43059;136,0;0,00
43060;91,0;0,00
43061;744,0;0,00
43062;700,0;0,00
43063;173,0;0,00
43064;78,0;0,00
43065;142,0;0,00
43066;101,0;0,00
43067;274,0;0,00
43068;37,0;0,00
43069;312,0;1,00
43070;196,0;0,00
43071;492,0;0,00
43072;145,0;0,00
43073;137,0;0,00
43074;822,0;0,00
43075;86,0;0,00
43076;137,0;0,00
43077;629,0;7,00
43078;3071,0;8,00
43079;300,0;0,00
43080;2171,0;12,00
43081;34,0;0,00
43082;84,0;0,00
43083;139,0;0,00
43084;1702,0;0,00
43085;62,0;0,00
43086;200,0;0,00
43087;2911,0;16,00
43088;298,0;0,00
43089;3514,0;5,00
43090;99,0;0,00
43091;349,0;0,00
43092;407,0;4,00
43093;280,0;0,00
43094;88,0;0,00
43095;139,0;0,00
43096;1057,0;0,00
43097;125,0;0,00
43098;119,0;0,00
43099;515,0;0,00
43100;138,0;0,00
43101;58,0;0,00
43102;1032,0;0,00
43103;117,0;0,00
43104;210,0;0,00
43105;200,0;0,00
43106;137,0;0,00
43107;87,0;0,00
43108;452,0;0,00
43109;63,0;0,00
43110;825,0;0,00
43111;929,0;5,00
43112;3983,0;24,00
43113;1874,0;4,00
43114;1560,0;3,00
43115;1018,0;1,00
43116;63,0;0,00
43117;226,0;0,00
43118;303,0;2,00
43119;795,0;1,00
43120;1324,0;15,00
43121;209,0;0,00
43122;262,0;0,00
43123;326,0;0,00
43124;881,0;7,00
43125;106,0;0,00
43126;721,0;0,00
43127;771,0;0,00
43128;135,0;0,00
43129;178,0;0,00
43130;1145,0;5,00
43131;207,0;0,00
43132;1544,0;0,00
43133;139,0;0,00
43134;159,0;0,00
43135;1772,0;8,00
43136;219,0;0,00
43137;8753,0;36,00
43138;411,0;0,00
43139;62,0;0,00
43140;616,0;0,00
43141;1280,0;10,00
43142;606,0;0,00
43143;130,0;0,00
43144;105,0;0,00
43145;55,0;0,00
43147;657,0;0,00
43148;920,0;5,00
43149;123,0;0,00
43150;427,0;0,00
43151;225,0;1,00
43152;2813,0;6,00
43153;1876,0;6,00
43154;615,0;3,00
43155;64,0;0,00
43156;147,0;0,00
43157;18537,0;160,00
43158;315,0;0,00
43159;890,0;0,00
43160;177,0;0,00
43162;2739,0;8,00
43163;1198,0;2,00
43164;484,0;0,00
43165;1463,0;8,00
43166;339,0;0,00
43167;198,0;0,00
43168;119,0;0,00
43169;50,0;0,00
43170;334,0;0,00
43171;89,0;0,00
43172;236,0;0,00
43173;100,0;0,00
43174;957,0;0,00
43175;158,0;0,00
43176;35,0;1,00
43177;3422,0;14,00
43178;207,0;0,00
43180;110,0;0,00
43181;710,0;0,00
43182;51,0;0,00
43183;90,0;0,00
43184;2426,0;4,00
43185;3096,0;11,00
43186;445,0;0,00
43187;301,0;0,00
43188;451,0;0,00
43189;500,0;0,00
43190;3438,0;5,00
43191;245,0;0,00
43192;341,0;0,00
43193;178,0;0,00
43194;696,0;0,00
43195;180,0;0,00
43196;190,0;0,00
43197;379,0;0,00
43198;282,0;0,00
43199;922,0;0,00
43200;1864,0;10,00
43201;240,0;0,00
43202;72,0;0,00
43203;452,0;0,00
43204;197,0;0,00
43205;4133,0;9,00
43206;431,0;0,00
43207;228,0;0,00
43208;38,0;0,00
43210;199,0;0,00
43211;2434,0;3,00
43212;1023,0;2,00
43213;2121,0;5,00
43214;105,0;0,00
43215;197,0;0,00
43216;2417,0;8,00
43217;496,0;1,00
43218;1047,0;1,00
43219;105,0;0,00
43220;167,0;0,00
43221;396,0;0,00
43222;165,0;0,00
43223;1073,0;0,00
43224;5938,0;13,00
43225;53,0;0,00
43226;111,0;0,00
43227;821,0;0,00
43228;100,0;0,00
43229;540,0;0,00
43230;971,0;0,00
43231;145,0;0,00
43232;362,0;0,00
43233;1077,0;0,00
43234;1844,0;9,00
43236;1438,0;2,00
43237;244,0;0,00
43238;306,0;0,00
43239;795,0;4,00
43240;215,0;0,00
43241;1221,0;6,00
43242;76,0;0,00
43244;3154,0;8,00
43245;212,0;0,00
43246;453,0;0,00
43247;72,0;0,00
43249;493,0;0,00
43250;44,0;0,00
43251;3469,0;14,00
43252;31,0;0,00
43253;211,0;0,00
43254;247,0;0,00
43255;41,0;0,00
43256;362,0;0,00
43257;425,0;0,00
43258;1846,0;8,00
43259;390,0;0,00
43260;27,0;0,00
43261;540,0;0,00
43262;1222,0;1,00
43263;62,0;0,00
43264;324,0;0,00
43265;1223,0;0,00
43267;1428,0;9,00
43268;7055,0;33,00
44001;1938,0;2,00
44002;3372,0;11,00
44003;7535,0;63,00
44004;1944,0;0,00
44005;3887,0;5,00
44006;1789,0;5,00
44007;2466,0;4,00
44008;1301,0;0,00
44009;8168,0;42,00
44010;3055,0;8,00
44011;1759,0;9,00
44012;2586,0;14,00
44013;2683,0;7,00
44014;3382,0;10,00
44015;9463,0;35,00
44016;916,0;1,00
44017;562,0;0,00
44018;6003,0;26,00
44019;879,0;0,00
44020;18343,0;51,00
44021;3442,0;6,00
44022;2698,0;8,00
44023;2904,0;7,00
44024;2586,0;9,00
44025;3829,0;12,00
44026;18022,0;86,00
44027;2111,0;2,00
44028;3764,0;6,00
44029;5216,0;25,00
44030;3838,0;10,00
44031;824,0;0,00
44032;3127,0;10,00
44033;2790,0;3,00
44034;790,0;0,00
44035;17443,0;81,00
44036;12007,0;89,00
44037;2894,0;7,00
44038;2559,0;2,00
44039;878,0;1,00
44040;2348,0;8,00
44041;5088,0;11,00
44043;6683,0;48,00
44044;1051,0;0,00
44045;3147,0;4,00
44046;2731,0;7,00
44047;19085,0;70,00
44048;2313,0;2,00
44049;4043,0;23,00
44050;2773,0;3,00
44051;3334,0;8,00
44052;6879,0;16,00
44053;1937,0;1,00
44054;2943,0;2,00
44055;16112,0;98,00
44056;3279,0;9,00
44057;2289,0;3,00
44058;493,0;0,00
44059;1239,0;0,00
44060;977,0;0,00
44061;3034,0;6,00
44062;1643,0;2,00
44063;3391,0;10,00
44064;4305,0;13,00
44065;815,0;0,00
44066;4997,0;14,00
44067;5122,0;25,00
44068;3115,0;7,00
44069;15693,0;98,00
44070;4339,0;13,00
44071;5546,0;22,00
44072;6054,0;20,00
44073;5420,0;24,00
44074;4026,0;11,00
44075;1837,0;5,00
44076;1162,0;0,00
44077;2252,0;8,00
44078;349,0;0,00
44079;2879,0;9,00
44080;755,0;0,00
44081;4349,0;18,00
44082;4634,0;10,00
44083;2185,0;1,00
44084;7339,0;26,00
44085;908,0;0,00
44086;1020,0;0,00
44087;5950,0;35,00
44088;2722,0;8,00
44089;3207,0;8,00
44090;1361,0;1,00
44091;1477,0;2,00
44092;667,0;0,00
44093;1018,0;0,00
44094;3056,0;10,00
44095;1396,0;3,00
44096;4499,0;10,00
44097;1726,0;5,00
44098;4929,0;14,00
44099;1929,0;7,00
44100;1945,0;5,00
44101;5972,0;34,00
44102;2986,0;12,00
44103;6922,0;21,00
44104;836,0;0,00
44105;390,0;0,00
44106;1348,0;2,00
44107;1825,0;0,00
44108;2641,0;3,00
44109;287845,0;1676,00
44110;7970,0;42,00
44111;2007,0;5,00
44112;585,0;0,00
44113;3863,0;19,00
44114;24556,0;102,00
44115;3456,0;7,00
44116;3217,0;9,00
44117;3029,0;10,00
44118;1367,0;0,00
44119;1936,0;3,00
44120;4504,0;13,00
44121;429,0;0,00
44122;3491,0;8,00
44123;969,0;0,00
44124;762,0;0,00
44125;2173,0;8,00
44126;3881,0;7,00
44127;2415,0;7,00
44128;4760,0;7,00
44129;9836,0;35,00
44130;5675,0;19,00
44131;14310,0;89,00
44132;10361,0;52,00
44133;2787,0;7,00
44134;912,0;0,00
44135;4974,0;27,00
44136;1250,0;4,00
44137;3197,0;7,00
44138;978,0;1,00
44139;1312,0;0,00
44140;1544,0;1,00
44141;1195,0;2,00
44142;1717,0;2,00
44143;38932,0;181,00
44144;2176,0;9,00
44145;2721,0;8,00
44146;2240,0;4,00
44147;1034,0;0,00
44148;713,0;0,00
44149;3608,0;8,00
44150;3548,0;6,00
44151;5391,0;15,00
44152;2660,0;4,00
44153;1622,0;3,00
44154;12456,0;54,00
44155;3155,0;4,00
44156;2610,0;7,00
44157;1522,0;0,00
44158;6622,0;27,00
44159;1180,0;1,00
44160;2715,0;3,00
44161;3451,0;9,00
44162;43082,0;249,00
44163;2444,0;8,00
44164;2014,0;5,00
44165;2083,0;3,00
44166;5238,0;16,00
44168;4003,0;11,00
44169;6801,0;19,00
44170;923,0;2,00
44171;1529,0;0,00
44172;12699,0;44,00
44173;1998,0;0,00
44174;1924,0;1,00
44175;4388,0;9,00
44176;3218,0;7,00
44178;2528,0;8,00
44179;4048,0;12,00
44180;2437,0;8,00
44181;1148,0;0,00
44182;4471,0;16,00
44183;2363,0;7,00
44184;67097,0;370,00
44185;3109,0;23,00
44186;5651,0;17,00
44187;4121,0;17,00
44188;8248,0;30,00
44189;2158,0;6,00
44190;25293,0;103,00
44191;663,0;0,00
44192;2192,0;5,00
44193;1488,0;2,00
44194;6945,0;31,00
44195;7790,0;39,00
44196;1612,0;4,00
44197;1694,0;4,00
44198;7575,0;22,00
44199;2000,0;6,00
44200;396,0;0,00
44201;6356,0;24,00
44202;1743,0;6,00
44203;1857,0;7,00
44204;7886,0;28,00
44205;2303,0;4,00
44206;1695,0;5,00
44207;982,0;0,00
44208;805,0;0,00
44209;8045,0;16,00
44210;7008,0;25,00
44211;4571,0;20,00
44212;8549,0;40,00
44213;3501,0;14,00
44214;1977,0;0,00
44215;21681,0;95,00
44216;3918,0;9,00
44217;5514,0;12,00
44218;647,0;0,00
44219;747,0;0,00
44220;1437,0;5,00
44221;1421,0;0,00
44222;1139,0;0,00
44223;3558,0;8,00
44224;1566,0;0,00
45001;181,0;0,00
45002;386,0;0,00
45004;11833,0;24,00
45005;202,0;0,00
45006;1100,0;0,00
45008;1842,0;9,00
45009;1198,0;2,00
45010;943,0;2,00
45011;217,0;0,00
45012;181,0;0,00
45013;235,0;0,00
45014;508,0;0,00
45015;717,0;0,00
45016;1014,0;0,00
45017;350,0;0,00
45018;980,0;0,00
45019;730,0;0,00
45020;1042,0;0,00
45021;321,0;0,00
45022;409,0;0,00
45023;112,0;0,00
45024;2051,0;4,00
45025;1460,0;7,00
45026;983,0;0,00
45027;414,0;0,00
45028;7580,0;29,00
45029;1794,0;3,00
45030;1997,0;9,00
45031;1780,0;12,00
45032;297,0;0,00
45033;400,0;0,00
45034;2159,0;8,00
45035;1140,0;6,00
45036;873,0;0,00
45037;431,0;0,00
45038;392,0;0,00
45039;671,0;0,00
45040;2026,0;6,00
45041;117,0;0,00
45042;1822,0;2,00
45043;908,0;0,00
45044;188,0;0,00
45045;351,0;0,00
45046;1142,0;1,00
45047;427,0;0,00
45049;1226,0;0,00
45050;1288,0;3,00
45051;1375,0;2,00
45052;74,0;0,00
45053;5735,0;19,00
45054;518,0;0,00
45055;544,0;0,00
45056;316,0;0,00
45057;78,0;0,00
45058;189,0;0,00
45059;203,0;0,00
45060;800,0;1,00
45061;2344,0;6,00
45062;1289,0;0,00
45063;1016,0;5,00
45064;456,0;0,00
45065;228,0;0,00
45066;690,0;0,00
45067;3545,0;8,00
45068;13104,0;20,00
45069;896,0;1,00
45070;46,0;0,00
45072;1331,0;1,00
45073;528,0;0,00
45074;115,0;0,00
45075;9800,0;34,00
45076;257,0;0,00
45077;584,0;0,00
45078;278,0;0,00
45079;150,0;0,00
45080;410,0;0,00
45081;581,0;0,00
45082;7947,0;33,00
45083;2255,0;9,00
45084;427,0;0,00
45085;2001,0;10,00
45086;278,0;0,00
45087;3126,0;11,00
45088;338,0;0,00
45089;8415,0;21,00
45091;350,0;0,00
45092;1318,0;0,00
45093;2571,0;7,00
45094;230,0;0,00
45095;1838,0;7,00
45096;486,0;0,00
45097;1154,0;0,00
45098;3283,0;13,00
45099;561,0;0,00
45100;477,0;0,00
45101;249,0;0,00
45102;360,0;0,00
45103;1482,0;4,00
45104;2682,0;3,00
45105;91,0;0,00
45106;398,0;0,00
45107;347,0;0,00
45108;2462,0;3,00
45109;546,0;0,00
45110;289,0;0,00
45111;431,0;0,00
45112;338,0;0,00
45113;290,0;0,00
45114;244,0;0,00
45115;3990,0;12,00
45116;955,0;0,00
45118;331,0;0,00
45119;2360,0;0,00
45120;183,0;0,00
45121;523,0;0,00
45122;1257,0;0,00
45123;1870,0;0,00
45124;169,0;0,00
45125;123,0;0,00
45126;2603,0;3,00
45127;3054,0;5,00
45129;1027,0;9,00
45130;1393,0;0,00
45131;376,0;0,00
45132;348,0;0,00
45133;527,0;0,00
45134;1439,0;2,00
45135;330,0;0,00
45136;575,0;0,00
45137;717,0;0,00
45138;61,0;0,00
45139;521,0;0,00
45141;155,0;0,00
45142;3383,0;6,00
45143;47,0;0,00
45144;1195,0;0,00
45145;3462,0;12,00
45146;7144,0;22,00
45147;21132,0;81,00
45148;1725,0;0,00
45149;301,0;0,00
45150;184,0;0,00
45151;270,0;0,00
45152;231,0;0,00
45153;741,0;0,00
45154;1626,0;0,00
45155;14685,0;89,00
45156;674,0;0,00
45157;398,0;0,00
45158;366,0;0,00
45159;207,0;0,00
45160;664,0;0,00
45161;801,0;0,00
45162;526,0;0,00
45164;674,0;0,00
45165;648,0;0,00
45166;271,0;0,00
45167;1638,0;2,00
45168;530,0;0,00
45169;7952,0;17,00
45170;127,0;0,00
45171;571,0;1,00
45173;4483,0;16,00
45174;248,0;0,00
45175;1316,0;5,00
45176;477,0;0,00
45177;213,0;0,00
45178;1360,0;3,00
45179;2687,0;6,00
45180;78,0;0,00
45181;69,0;0,00
45182;1290,0;6,00
45183;145,0;0,00
45184;393,0;0,00
45185;304,0;0,00
45186;548,0;0,00
45187;2989,0;16,00
45188;2538,0;11,00
45189;273,0;0,00
45190;239,0;0,00
45191;6203,0;19,00
45192;643,0;0,00
45193;2013,0;3,00
45194;2543,0;10,00
45195;604,0;0,00
45196;1307,0;1,00
45197;1169,0;1,00
45198;305,0;0,00
45199;516,0;0,00
45200;1475,0;2,00
45201;161,0;0,00
45202;878,0;0,00
45203;6100,0;12,00
45204;798,0;0,00
45205;258,0;0,00
45206;315,0;0,00
45207;371,0;0,00
45208;14616,0;130,00
45209;276,0;0,00
45210;743,0;0,00
45211;459,0;0,00
45212;1299,0;1,00
45213;635,0;0,00
45214;250,0;0,00
45215;222,0;0,00
45216;119,0;0,00
45217;181,0;0,00
45218;140,0;0,00
45219;194,0;0,00
45220;559,0;0,00
45221;116,0;0,00
45222;1399,0;0,00
45223;406,0;0,00
45224;4170,0;11,00
45225;370,0;0,00
45226;1233,0;0,00
45227;1164,0;0,00
45228;1085,0;1,00
45229;2610,0;7,00
45230;742,0;0,00
45231;135,0;0,00
45232;19551,0;93,00
45233;388,0;0,00
45234;114185,0;555,00
45235;3532,0;6,00
45236;408,0;0,00
45237;107,0;0,00
45238;739,0;0,00
45239;409,0;0,00
45240;1428,0;3,00
45241;539,0;0,00
45242;275,0;0,00
45243;315,0;0,00
45244;2762,0;10,00
45245;1241,0;2,00
45246;118,0;0,00
45247;3461,0;1,00
45248;2075,0;10,00
45249;893,0;1,00
45250;237,0;0,00
45251;287,0;0,00
45252;8893,0;47,00
45253;1828,0;3,00
45254;2370,0;5,00
45255;458,0;0,00
45256;245,0;0,00
45257;471,0;0,00
45258;3316,0;11,00
45259;1168,0;0,00
45260;258,0;0,00
45261;1364,0;0,00
45262;138,0;0,00
45263;290,0;0,00
45264;187,0;0,00
45265;389,0;0,00
45266;236,0;0,00
45267;342,0;0,00
45268;589,0;0,00
45269;3147,0;9,00
45270;2060,0;5,00
45271;1019,0;1,00
45272;3066,0;9,00
45273;2934,0;9,00
45274;7166,0;22,00
45275;504,0;0,00
45276;513,0;0,00
45277;456,0;0,00
45278;1088,0;0,00
45279;1874,0;0,00
45280;1111,0;0,00
45281;975,0;0,00
45282;2866,0;4,00
45283;163,0;0,00
45284;19257,0;83,00
45285;16680,0;49,00
45286;8136,0;21,00
45287;110,0;0,00
45288;444,0;0,00
45289;1100,0;0,00
45290;1669,0;2,00
45291;1244,0;0,00
45292;861,0;1,00
45293;1182,0;0,00
45294;125,0;0,00
45296;714,0;0,00
45297;1025,0;0,00
45298;5148,0;14,00
45299;305,0;0,00
45300;3908,0;11,00
45301;366,0;0,00
45302;15200,0;29,00
45303;633,0;0,00
45305;181,0;0,00
45306;796,0;1,00
45307;1001,0;1,00
45308;3205,0;5,00
45309;672,0;0,00
45310;1580,0;6,00
45311;672,0;0,00
45312;499,0;0,00
45313;864,0;0,00
45314;425,0;0,00
45315;5455,0;30,00
45316;786,0;0,00
45317;1347,0;0,00
45320;340,0;0,00
45321;736,0;1,00
45322;166,0;0,00
45323;236,0;0,00
45324;2296,0;8,00
45325;242,0;0,00
45326;374,0;0,00
45327;3150,0;5,00
45328;294,0;0,00
45329;1344,0;5,00
45330;221,0;0,00
45331;596,0;0,00
45332;1572,0;3,00
45333;1451,0;1,00
45334;615,0;0,00
45335;1936,0;5,00
45336;889,0;2,00
45337;274,0;0,00
45338;6572,0;11,00
45339;487,0;0,00
45340;607,0;0,00
45341;207,0;0,00
45342;403,0;0,00
45343;210,0;0,00
45344;1155,0;0,00
45345;1154,0;1,00
45346;1875,0;3,00
45347;799,0;0,00
45348;708,0;0,00
46001;521,0;0,00
46002;89,0;0,00
46003;731,0;5,00
46004;188,0;0,00
46005;351,0;0,00
46006;321,0;0,00
46007;1018,0;1,00
46008;217,0;0,00
46009;677,0;6,00
46010;319,0;0,00
46011;337,0;0,00
46012;604,0;2,00
46013;166,0;0,00
46014;198,0;0,00
46015;1551,0;9,00
46016;409,0;0,00
46017;133,0;0,00
46018;156,0;0,00
46019;78,0;0,00
46020;242,0;0,00
46021;742,0;1,00
46022;218,0;0,00
46023;515,0;0,00
46024;366,0;0,00
46025;146,0;0,00
46026;109,0;0,00
46027;106,0;0,00
46028;1083,0;3,00
46029;1923,0;7,00
46030;321,0;0,00
46031;127,0;0,00
46032;373,0;0,00
46033;184,0;0,00
46034;300,0;0,00
46035;175,0;0,00
